	ID	ODPnumbO	ODPnumbD	ODPnumbAvg	VarO	VarD	VarAvg	spd	FrstDrvO	FrstDrvD	FrstDrvAvg	scndDrvO	scndDrvD	scndDrAvg	OTime	Dtime
1468	1268	8	1	4.5	5.75	0.0	2.875	75.9	-0.004402103	0.0	-0.002201052	-4.15e-05	0.0	-2.07e-05	582	0
1469	1269	2	1	1.5	1.0	0.0	0.5	75.9	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1470	1270	1	192	96.5	0.0	6.5412326389999995	3.2706163189999997	3.912371134	0.0	-6.840000000000001e-05	-3.4200000000000005e-05	0.0	-1.35e-08	-6.77e-09	0	10972
1471	1271	13	2	7.5	2.7928994080000002	0.0	1.3964497040000001	528.0	0.000859525	0.0	0.000429762	-2.48e-05	0.0	-1.24e-05	600	0
1472	1272	2	83	42.5	0.0	4.379155175	2.189577587	60.0	0.0	9.58e-05	4.79e-05	0.0	-3.33e-07	-1.66e-07	0	5985
1473	1273	13	83	48.0	2.7928994080000002	4.379155175	3.586027292	759.0	0.000859525	9.58e-05	0.00047765800000000005	-2.48e-05	-3.33e-07	-1.26e-05	600	5985
1474	1274	6	1	3.5	10.66666667	0.0	5.333333333	0.109633911	0.05969133	0.0	0.029845665	-0.0014570820000000002	0.0	-0.0007285410000000001	120	0
1475	1275	17	12	14.5	109.61937720000002	8.972222222000001	59.29579969	0.37022900799999997	0.035318994	0.01	0.022659497	-0.003135764	-0.007628205	-0.005381985	162	60
1476	1276	12	1	6.5	8.972222222000001	0.0	4.4861111110000005	0.09191655800000001	0.01	0.0	0.005	-0.007628205	0.0	-0.0038141029999999997	60	0
1477	1277	1	1	1.0	0.0	0.0	0.0	12.9	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1478	1278	1	1	1.0	0.0	0.0	0.0	3.7386363639999995	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1479	1279	17	1	9.0	109.61937720000002	0.0	54.80968858	0.182112069	0.035318994	0.0	0.017659497	-0.003135764	0.0	-0.001567882	162	0
1480	1280	12	1	6.5	8.972222222000001	0.0	4.4861111110000005	0.48094028	0.01	0.0	0.005	-0.007628205	0.0	-0.0038141029999999997	60	0
1481	1281	1	1	1.0	0.0	0.0	0.0	7.3828125	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1482	1282	4	1	2.5	106.75	0.0	53.375	2.095238095	-0.255360624	0.0	-0.127680312	0.0	0.0	0.0	42	0
1483	1283	2	12	7.0	0.0	28.0	14.0	0.637681159	0.0	-0.297346514	-0.148673257	0.0	0.0	0.0	0	46
1484	1284	1	1	1.0	0.0	0.0	0.0	0.682170543	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1485	1285	2	11	6.5	4.0	228.42975209999997	116.214876	0.8888888890000001	-0.4	0.409615385	0.004807692	0.0	0.0	0.0	10	50
1486	1286	9	2	5.5	17.28395062	0.0	8.641975309	11.38	0.15555555599999998	0.0	0.07777777799999999	0.0	0.0	0.0	24	0
1487	1287	2	2	2.0	4.0	1.0	2.5	33.47058824	0.0	-0.090909091	-0.045454545	0.0	0.0	0.0	0	22
1488	1288	1	5	3.0	0.0	3.2	1.6	0.15411701	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1489	1289	18	4	11.0	16.55555556	0.75	8.652777777999999	0.05435094099999999	-1.764705882	0.0	-0.882352941	0.0	0.0	0.0	3	0
1490	1290	4	4	4.0	0.75	6.0	3.375	0.28664495100000004	0.0	-0.037037037	-0.018518519	0.0	0.0	0.0	0	72
1491	1291	18	4	11.0	16.55555556	6.0	11.27777778	0.070248701	-1.764705882	-0.037037037	-0.90087146	0.0	0.0	0.0	3	72
1492	1292	60	3	31.5	37.12333333	14.22222222	25.67277778	6.855421687000001	0.0056496030000000004	0.026490066	0.016069835	-6.440000000000001e-05	0.0	-3.2200000000000003e-05	836	302
1493	1293	3	2	2.5	16.88888889	0.0	8.444444444	12.10638298	0.15555555599999998	0.0	0.07777777799999999	0.0	0.0	0.0	45	0
1494	1294	1	1	1.0	0.0	0.0	0.0	0.075614618	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1495	1295	1	1	1.0	0.0	0.0	0.0	0.517647059	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1496	1296	6	2	4.0	5.8888888889999995	0.0	2.9444444439999997	0.314285714	-0.032786885	0.0	-0.016393443	0.0	0.0	0.0	122	0
1497	1297	2	1	1.5	1.0	0.0	0.5	3.743421053	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1498	1298	1	2	1.5	0.0	1.0	0.5	1.2722891570000001	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1499	1299	2	1	1.5	1.0	0.0	0.5	0.197158697	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1500	1300	1	1	1.0	0.0	0.0	0.0	0.362617389	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1501	1301	5	1	3.0	6.4	0.0	3.2	4.552	0.024784846	0.0	0.012392423	0.001097004	0.0	0.000548502	159	0
1502	1302	3	1	2.0	16.88888889	0.0	8.444444444	12.64444444	-0.0006924619999999999	0.0	-0.00034623099999999996	0.000593433	0.0	0.000296716	10110	0
1503	1303	1	1	1.0	0.0	0.0	0.0	28.45	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1504	1304	2	10	6.0	4.0	11.84	7.92	9.644067797	0.1	-0.018964563	0.040517719	0.0	-0.00115645	-0.000578225	40	135
1505	1305	2	1	1.5	16.0	0.0	8.0	0.739495798	-0.26666666699999997	0.0	-0.133333333	0.0	0.0	0.0	30	0
1506	1306	2	1	1.5	1.0	0.0	0.5	9.777777777999999	0.10526315800000001	0.0	0.052631579000000005	0.0	0.0	0.0	19	0
1507	1307	3	2	2.5	6.222222222	1.0	3.611111111	6.322222222000001	0.0	2.0	1.0	0.0	0.0	0.0	0	1
1508	1308	2	3	2.5	1.0	0.8888888890000001	0.944444444	4.3	2.0	0.0	1.0	0.0	0.0	0.0	1	0
1509	1309	3	3	3.0	6.222222222	0.8888888890000001	3.5555555560000003	5.616113744	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1510	1310	5	17	11.0	37.44	42.87889273	40.15944637	0.633093525	-0.135685382	-0.053016102	-0.09435074199999999	-0.006182163	-0.00016805599999999998	-0.00317511	66	240
1511	1311	2	2	2.0	4.0	1.0	2.5	0.686021505	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1512	1312	2	4	3.0	1.0	0.75	0.875	1.85915493	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1513	1313	2	4	3.0	4.0	0.75	2.375	1.26435247	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1514	1314	3	8	5.5	0.8888888890000001	7.75	4.319444444	0.80733945	0.5	2.0	1.25	0.0	0.0	0.0	2	2
1515	1315	1	3	2.0	0.0	10.66666667	5.333333333	0.06291464	0.0	-0.001658617	-0.0008293080000000001	0.0	0.000329236	0.000164618	0	471
1516	1316	3	1	2.0	10.66666667	0.0	5.333333333	0.35059761	-0.001658617	0.0	-0.0008293080000000001	0.000329236	0.0	0.000164618	471	0
1517	1317	1	1	1.0	0.0	0.0	0.0	0.077513823	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1518	1318	1	1	1.0	0.0	0.0	0.0	12.57142857	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1519	1319	20	8	14.0	30.16	4.4375	17.29875	6.518518519	-0.189212828	-0.09234266199999999	-0.140777745	-0.004635545	0.0	-0.002317773	75	31
1520	1320	8	3	5.5	4.4375	6.222222222	5.3298611110000005	3.6012658230000003	-0.09234266199999999	-5.0	-2.546171331	0.0	0.0	0.0	31	1
1521	1321	3	5	4.0	6.222222222	2.24	4.231111111000001	21.5	-5.0	0.0	-2.5	0.0	0.0	0.0	1	0
1522	1322	5	2	3.5	2.24	1.0	1.62	8.8125	0.0	-0.1	-0.05	0.0	0.0	0.0	0	20
1523	1323	2	15	8.5	1.0	160.0	80.5	0.163873371	-0.1	-0.02873974	-0.06436987	0.0	0.001283287	0.000641644	20	641
1524	1324	20	3	11.5	30.16	6.222222222	18.19111111	4.433333333	-0.189212828	-5.0	-2.5946064140000002	-0.004635545	0.0	-0.002317773	75	1
1525	1325	8	5	6.5	4.4375	2.24	3.33875	6.475409836	-0.09234266199999999	0.0	-0.046171330999999996	0.0	0.0	0.0	31	0
1526	1326	3	2	2.5	6.222222222	1.0	3.611111111	18.925	-5.0	-0.1	-2.55	0.0	0.0	0.0	1	20
1527	1327	5	15	10.0	2.24	160.0	81.12	0.57417103	0.0	-0.02873974	-0.01436987	0.0	0.001283287	0.000641644	0	641
1528	1328	4	1	2.5	26.75	0.0	13.375	0.42718446600000004	-1.4	0.0	-0.7	0.0	0.0	0.0	5	0
1529	1329	7	5	6.0	29.06122449	42.24	35.65061224	0.602739726	-0.324068225	-0.046463955999999994	-0.18526609100000002	0.0	-0.005866474	-0.002933237	36	91
1530	1330	1	4	2.5	0.0	50.75	25.375	0.846153846	0.0	-0.278098623	-0.139049311	0.0	0.0	0.0	0	29
1531	1331	5	2	3.5	29.44	16.0	22.72	21.07407407	-0.206220916	1.0	0.39688954200000004	-0.010204604	0.0	-0.005102302	53	8
1532	1332	1	2	1.5	0.0	64.0	32.0	0.671755725	0.0	0.842105263	0.42105263200000004	0.0	0.0	0.0	0	19
1533	1333	28	2	15.0	11.44387755	9.0	10.22193878	2.163498099	-0.000307022	0.5	0.24984648899999998	7.89e-09	0.0	3.95e-09	8778	12
1534	1334	4	1	2.5	8.75	0.0	4.375	60.0	0.047619048	0.0	0.023809524	-0.011337868000000001	0.0	-0.0056689340000000005	42	0
1535	1335	1	1	1.0	0.0	0.0	0.0	6.714285714	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1536	1336	1	6	3.5	0.0	3.5555555560000003	1.7777777780000001	0.8	0.0	3.44e-14	1.72e-14	0.0	0.0	0.0	0	19
1537	1337	4	1	2.5	8.75	0.0	4.375	36.04761905	0.047619048	0.0	0.023809524	-0.011337868000000001	0.0	-0.0056689340000000005	42	0
1538	1338	1	6	3.5	0.0	3.5555555560000003	1.7777777780000001	2.511450382	0.0	3.44e-14	1.72e-14	0.0	0.0	0.0	0	19
1539	1339	2	1	1.5	1.0	0.0	0.5	4.224	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1540	1340	1	7	4.0	0.0	10.7755102	5.387755102000001	0.043288901	0.0	0.00239395	0.001196975	0.0	2.51e-05	1.25e-05	0	1403
1541	1341	7	1	4.0	10.7755102	0.0	5.387755102000001	7.05	0.00239395	0.0	0.001196975	2.51e-05	0.0	1.25e-05	1403	0
1542	1342	1	3	2.0	0.0	3.5555555560000003	1.7777777780000001	25.8	0.0	-0.1	-0.05	0.0	0.0	0.0	0	20
1543	1343	2	7	4.5	1.0	10.7755102	5.887755102000001	0.124123604	0.0	0.00239395	0.001196975	0.0	2.51e-05	1.25e-05	0	1403
1544	1344	1	1	1.0	0.0	0.0	0.0	0.06322222200000001	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1545	1345	7	3	5.0	10.7755102	3.5555555560000003	7.16553288	18.925	0.00239395	-0.1	-0.048803025	2.51e-05	0.0	1.25e-05	1403	20
1546	1346	3	2	2.5	14.22222222	1.0	7.6111111110000005	0.590604027	-0.47311828	-0.133333333	-0.30322580600000004	0.0	0.0	0.0	18	15
1547	1347	6	22	14.0	1.888888889	38.24793388	20.06841139	0.564102564	0.014570702	0.00034853900000000003	0.007459621	-0.000875604	2.07e-05	-0.00042747099999999996	138	1613
1548	1348	4	7	5.5	77.0	3.2653061219999997	40.13265306	0.682170543	0.17811620600000003	-0.008823529	0.084646338	-0.00075383	0.0	-0.000376915	101	40
1549	1349	10	2	6.0	1.96	16.0	8.98	13.87804878	0.008784738	-0.006046863	0.0013689379999999999	3.82e-05	0.0	1.91e-05	270	1323
1550	1350	1	4	2.5	0.0	130.75	65.375	9.327868852	0.0	0.12710221900000002	0.06355110900000001	0.0	-0.000629077	-0.000314539	0	190
1551	1351	4	5	4.5	3.0	32.96	17.98	0.485494881	-0.26666666699999997	-0.15177305	-0.209219858	0.0	-0.0077477480000000005	-0.0038738740000000002	15	75
1552	1352	5	3	4.0	5.76	0.8888888890000001	3.3244444439999996	0.070325901	0.037940378999999996	0.092909535	0.065424957	0.0	0.0	0.0	27	23
1553	1353	3	3	3.0	0.8888888890000001	0.8888888890000001	0.8888888890000001	0.320454545	0.092909535	0.0	0.046454768	0.0	0.0	0.0	23	0
1554	1354	3	2	2.5	0.8888888890000001	36.0	18.44444444	14.74285714	0.0	2.4	1.2	0.0	0.0	0.0	0	5
1555	1355	2	10	6.0	36.0	119.56	77.78	2.550387597	2.4	0.002827982	1.201413991	0.0	0.000239865	0.00011993299999999999	5	1920
1556	1356	5	3	4.0	5.76	0.8888888890000001	3.3244444439999996	0.110981081	0.037940378999999996	0.0	0.01897019	0.0	0.0	0.0	27	0
1557	1357	3	2	2.5	0.8888888890000001	36.0	18.44444444	1.593684211	0.092909535	2.4	1.246454768	0.0	0.0	0.0	23	5
1558	1358	3	10	6.5	0.8888888890000001	119.56	60.22444444	5.591715976000001	0.0	0.002827982	0.001413991	0.0	0.000239865	0.00011993299999999999	0	1920
1559	1359	1	9	5.0	0.0	22.61728395	11.30864198	1.8333333330000001	0.0	-0.000628769	-0.000314385	0.0	-4.04e-06	-2.02e-06	0	2415
1560	1360	9	2	5.5	22.61728395	1.0	11.80864198	0.23434925899999998	-0.000628769	0.0	-0.000314385	-4.04e-06	0.0	-2.02e-06	2415	0
1561	1361	2	2	2.0	1.0	4.0	2.5	1.8723404259999998	0.0	-4.0	-2.0	0.0	0.0	0.0	0	1
1562	1362	2	6	4.0	4.0	6.666666667	5.333333333	0.11752060199999999	-4.0	8.94e-16	-2.0	0.0	0.0	0.0	1	41
1563	1363	1	2	1.5	0.0	1.0	0.5	0.23328785800000001	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1564	1364	9	2	5.5	22.61728395	4.0	13.30864198	0.305858586	-0.000628769	-4.0	-2.000314385	-4.04e-06	0.0	-2.02e-06	2415	1
1565	1365	2	6	4.0	1.0	6.666666667	3.833333333	0.18175413899999998	0.0	8.94e-16	4.47e-16	0.0	0.0	0.0	0	41
1566	1366	1	1	1.0	0.0	0.0	0.0	0.721311475	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1567	1367	2	1	1.5	1.0	0.0	0.5	2.823529412	-0.28571428600000004	0.0	-0.14285714300000002	0.0	0.0	0.0	7	0
1568	1368	1	5	3.0	0.0	10.24	5.12	0.036911806	0.0	-0.081414748	-0.040707374	0.0	-0.00019407799999999998	-9.7e-05	0	45
1569	1369	5	1	3.0	10.24	0.0	5.12	0.296231376	-0.081414748	0.0	-0.040707374	-0.00019407799999999998	0.0	-9.7e-05	45	0
1570	1370	2	5	3.5	1.0	10.24	5.62	0.20315845800000001	-0.28571428600000004	-0.081414748	-0.18356451699999998	0.0	-0.00019407799999999998	-9.7e-05	7	45
1571	1371	1	1	1.0	0.0	0.0	0.0	0.120168955	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1572	1372	1	2	1.5	0.0	0.0	0.0	0.46808510600000003	0.0	0.0	0.0	0.0	0.0	0.0	0	61
1573	1373	2	1	1.5	16.0	0.0	8.0	0.055896387	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1574	1374	1	1	1.0	0.0	0.0	0.0	1.698795181	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1575	1375	2	1	1.5	16.0	0.0	8.0	0.09561418199999999	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1576	1376	2	1	1.5	1.0	0.0	0.5	0.771929825	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1577	1377	1	2	1.5	0.0	4.0	2.0	1.355371901	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1578	1378	2	11	6.5	4.0	87.47107438	45.73553719	1.8483146069999998	0.0	-0.577777778	-0.288888889	0.0	0.0	0.0	0	45
1579	1379	11	5	8.0	87.47107438	21.44	54.45553719	0.155581948	-0.577777778	0.6	0.011111111000000002	0.0	0.0	0.0	45	15
1580	1380	5	13	9.0	21.44	18.84023669	20.14011834	0.306962025	0.6	-0.071512114	0.264243943	0.0	0.000882332	0.000441166	15	150
1581	1381	2	2	2.0	1.0	4.0	2.5	1.4494382019999998	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1582	1382	1	11	6.0	0.0	87.47107438	43.73553719	1.8023809519999998	0.0	-0.577777778	-0.288888889	0.0	0.0	0.0	0	45
1583	1383	2	5	3.5	4.0	21.44	12.72	0.525821596	0.0	0.6	0.3	0.0	0.0	0.0	0	15
1584	1384	11	13	12.0	87.47107438	18.84023669	53.15565553	0.279624893	-0.577777778	-0.071512114	-0.324644946	0.0	0.000882332	0.000441166	45	150
1585	1385	4	3	3.5	28.75	3.5555555560000003	16.15277778	4.8888888889999995	-0.028985507	-0.307692308	-0.16833890699999998	0.0	0.0	0.0	23	13
1586	1386	3	10	6.5	3.5555555560000003	158.24	80.89777778	142.25	-0.307692308	-0.146783682	-0.227237995	0.0	-0.017709318	-0.008854659	13	78
1587	1387	4	10	7.0	28.75	158.24	93.495	21.62857143	-0.028985507	-0.146783682	-0.087884595	0.0	-0.017709318	-0.008854659	23	78
1588	1388	1	2	1.5	0.0	1.0	0.5	0.146422629	0.0	-0.016666667	-0.008333333	0.0	0.0	0.0	0	120
1589	1389	1	8	4.5	0.0	8.4375	4.21875	0.261904762	0.0	-0.000991479	-0.00049574	0.0	1.07e-06	5.35e-07	0	1727
1590	1390	132	3	67.5	11.11547291	14.22222222	12.66884757	0.688029021	0.000136451	0.0	6.82e-05	-5.0999999999999993e-08	0.0	-2.5499999999999997e-08	7271	0
1591	1391	3	122	62.5	14.22222222	30.69819941	22.46021082	0.39285714299999996	0.0	0.002522403	0.001261202	0.0	-7.23e-07	-3.6200000000000004e-07	0	3117
1592	1392	132	122	127.0	11.11547291	30.69819941	20.90683616	0.7202664129999999	0.000136451	0.002522403	0.0013294270000000002	-5.0999999999999993e-08	-7.23e-07	-3.87e-07	7271	3117
1593	1393	7	28	17.5	5.06122449	18.55102041	11.80612245	0.290419162	0.0	0.001074576	0.000537288	0.0	-0.002277159	-0.001138579	0	132
1594	1394	28	10	19.0	18.55102041	9.76	14.155510199999998	0.979166667	0.001074576	0.003056623	0.002065599	-0.002277159	6.02e-05	-0.001108475	132	1052
1595	1395	10	4	7.0	9.76	0.75	5.255	0.560509554	0.003056623	0.0	0.001528311	6.02e-05	0.0	3.01e-05	1052	0
1596	1396	7	10	8.5	5.06122449	9.76	7.410612245	0.554098361	0.0	0.003056623	0.001528311	0.0	6.02e-05	3.01e-05	0	1052
1597	1397	28	4	16.0	18.55102041	0.75	9.650510204	0.243163341	0.001074576	0.0	0.000537288	-0.002277159	0.0	-0.001138579	132	0
1598	1398	1	19	10.0	0.0	10.03878116	5.019390582	0.058239575999999994	0.0	-0.0031085440000000004	-0.0015542720000000002	0.0	1.6e-05	8e-06	0	739
1599	1399	1	5	3.0	0.0	4.16	2.08	2.8387096769999998	0.0	0.450980392	0.225490196	0.0	0.0	0.0	0	9
1600	1400	5	4	4.5	16.64	57.0	36.82	3.52	-0.15526720900000002	-1.0932896890000001	-0.624278449	0.0	0.0	0.0	52	16
1601	1401	4	2	3.0	57.0	0.0	28.5	3.009174312	-1.0932896890000001	-1e-14	-0.546644845	0.0	0.0	0.0	16	2
1602	1402	2	2	2.0	0.0	25.0	12.5	47.0	-1e-14	2.0	1.0	0.0	0.0	0.0	2	5
1603	1403	2	1	1.5	25.0	0.0	12.5	86.0	2.0	0.0	1.0	0.0	0.0	0.0	5	0
1604	1404	1	20	10.5	0.0	68.91	34.455	0.238175676	0.0	-0.002222868	-0.001111434	0.0	-5.79e-06	-2.89e-06	0	3217
1605	1405	5	2	3.5	16.64	0.0	8.32	3.4763636360000003	-0.15526720900000002	-1e-14	-0.077633605	0.0	0.0	0.0	52	2
1606	1406	4	2	3.0	57.0	25.0	41.0	4.99122807	-1.0932896890000001	2.0	0.453355155	0.0	0.0	0.0	16	5
1607	1407	2	1	1.5	0.0	0.0	0.0	54.07142857	-1e-14	0.0	-5.02e-15	0.0	0.0	0.0	2	0
1608	1408	2	20	11.0	25.0	68.91	46.955	1.265886288	2.0	-0.002222868	0.998888566	0.0	-5.79e-06	-2.89e-06	5	3217
1609	1409	3	16	9.5	6.222222222	10.4375	8.329861111	0.647058824	1.0	0.003059633	0.501529816	0.0	-0.000248945	-0.000124472	4	392
1610	1410	1	4	2.5	0.0	3.0	1.5	0.28115016	0.0	-0.0035816040000000004	-0.0017908020000000002	0.0	1.4599999999999999e-05	7.28e-06	0	810
1611	1411	4	1	2.5	86.0	0.0	43.0	0.028730002999999997	0.44118914299999995	0.0	0.22059457100000002	0.0037593979999999997	0.0	0.0018796989999999999	49	0
1612	1412	57	1	29.0	17.74330563	0.0	8.871652816000001	0.172905526	-0.011189703999999998	0.0	-0.005594851999999999	-0.000188186	0.0	-9.41e-05	411	0
1613	1413	1	4	2.5	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7
1614	1414	4	5	4.5	0.0	24.96	12.48	258.0	0.0	-0.367541766	-0.183770883	0.0	0.0	0.0	7	32
1615	1415	5	13	9.0	24.96	19.36094675	22.16047337	1.3055555559999998	-0.367541766	-0.003642358	-0.185592062	0.0	-9.640000000000001e-05	-4.8200000000000006e-05	32	695
1616	1416	13	22	17.5	19.36094675	5.05785124	12.20939899	0.526946108	-0.003642358	-0.003490027	-0.003566193	-9.640000000000001e-05	4.28e-05	-2.68e-05	695	510
1617	1417	57	4	30.5	17.74330563	0.0	8.871652816000001	0.5559210529999999	-0.011189703999999998	0.0	-0.005594851999999999	-0.000188186	0.0	-9.41e-05	411	7
1618	1418	1	5	3.0	0.0	24.96	12.48	13.51785714	0.0	-0.367541766	-0.183770883	0.0	0.0	0.0	0	32
1619	1419	4	13	8.5	0.0	19.36094675	9.680473373	5.330985915	0.0	-0.003642358	-0.001821179	0.0	-9.640000000000001e-05	-4.8200000000000006e-05	7	695
1620	1420	5	22	13.5	24.96	5.05785124	15.00892562	0.339175258	-0.367541766	-0.003490027	-0.185515896	0.0	4.28e-05	2.14e-05	32	510
1621	1421	10	2	6.0	2.56	1.0	1.78	3.5436241610000003	-0.073741903	0.0	-0.036870952	0.0	0.0	0.0	18	0
1622	1422	2	3	2.5	1.0	0.8888888890000001	0.944444444	0.209317167	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1623	1423	3	1	2.0	0.8888888890000001	0.0	0.444444444	14.1	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1624	1424	1	3	2.0	0.0	2.666666667	1.333333333	516.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1625	1425	3	46	24.5	2.666666667	16.60680529	9.63673598	4.862068966	0.0	-0.0030150109999999997	-0.001507506	0.0	1.55e-05	7.76e-06	0	1006
1626	1426	46	8	27.0	16.60680529	17.75	17.17840265	0.39285714299999996	-0.0030150109999999997	-0.09608637	-0.049550690999999994	1.55e-05	0.00230647	0.001160995	1006	90
1627	1427	8	1	4.5	17.75	0.0	8.875	0.906077348	-0.09608637	0.0	-0.048043185	0.00230647	0.0	0.001153235	90	0
1628	1428	10	3	6.5	2.56	0.8888888890000001	1.724444444	0.557109557	-0.073741903	0.0	-0.036870952	0.0	0.0	0.0	18	0
1629	1429	2	1	1.5	1.0	0.0	0.5	0.360811668	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1630	1430	3	3	3.0	0.8888888890000001	2.666666667	1.7777777780000001	68.81818182	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1631	1431	1	46	23.5	0.0	16.60680529	8.303402647	25.23333333	0.0	-0.0030150109999999997	-0.001507506	0.0	1.55e-05	7.76e-06	0	1006
1632	1432	3	8	5.5	2.666666667	17.75	10.20833333	0.261318507	0.0	-0.09608637	-0.048043185	0.0	0.00230647	0.001153235	0	90
1633	1433	46	1	23.5	16.60680529	0.0	8.303402647	0.7633136090000001	-0.0030150109999999997	0.0	-0.001507506	1.55e-05	0.0	7.76e-06	1006	0
1634	1434	4	12	8.0	46.75	15.33333333	31.04166667	0.097531966	-3.066666667	-0.42794875200000004	-1.747307709	0.0	0.0	0.0	5	16
1635	1435	12	2	7.0	15.33333333	1.0	8.166666667000001	0.04817219	-0.42794875200000004	0.0	-0.21397437600000002	0.0	0.0	0.0	16	0
1636	1436	2	2	2.0	1.0	9.0	5.0	34.4	0.0	0.4	0.2	0.0	0.0	0.0	0	15
1637	1437	2	7	4.5	9.0	43.10204082	26.05102041	9.4	0.4	-0.196296296	0.10185185199999999	0.0	0.005820105999999999	0.0029100529999999997	15	75
1638	1438	7	2	4.5	43.10204082	4.0	23.55102041	0.11612668400000001	-0.196296296	0.0	-0.098148148	0.005820105999999999	0.0	0.0029100529999999997	75	0
1639	1439	2	7	4.5	4.0	61.3877551	32.69387755	3.940298507	0.0	-0.396078431	-0.19803921600000002	0.0	0.0	0.0	0	45
1640	1440	4	2	3.0	46.75	1.0	23.875	0.09023152599999999	-3.066666667	0.0	-1.533333333	0.0	0.0	0.0	5	0
1641	1441	12	2	7.0	15.33333333	9.0	12.16666667	0.257307954	-0.42794875200000004	0.4	-0.013974376	0.0	0.0	0.0	16	15
1642	1442	2	7	4.5	1.0	43.10204082	22.05102041	16.82222222	0.0	-0.196296296	-0.098148148	0.0	0.005820105999999999	0.0029100529999999997	0	75
1643	1443	2	2	2.0	9.0	4.0	6.5	0.19739161100000002	0.4	0.0	0.2	0.0	0.0	0.0	15	0
1644	1444	7	7	7.0	43.10204082	61.3877551	52.24489796	0.328705311	-0.196296296	-0.396078431	-0.296187364	0.005820105999999999	0.0	0.0029100529999999997	75	45
1645	1445	12	17	14.5	26.97222222	13.61937716	20.29579969	8.621212121000001	0.00044920699999999997	-0.5859375	-0.292744147	-9.85e-06	0.0	-4.93e-06	4753	5
1646	1446	5	1	3.0	5.44	0.0	2.72	3.616438356	-0.115942029	0.0	-0.057971014	0.0	0.0	0.0	21	0
1647	1447	1	1	1.0	0.0	0.0	0.0	0.22304978399999997	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1648	1448	5	1	3.0	5.44	0.0	2.72	0.44382647399999997	-0.115942029	0.0	-0.057971014	0.0	0.0	0.0	21	0
1649	1449	1	1	1.0	0.0	0.0	0.0	1.740061162	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1650	1450	4	4	4.0	2.75	32.75	17.75	0.560591133	-0.001560062	-0.846153846	-0.423856954	0.003125	0.0	0.0015625	62	13
1651	1451	4	6	5.0	32.75	10.66666667	21.70833333	0.656716418	-0.846153846	-0.001509104	-0.423831475	0.0	0.000157546	7.879999999999999e-05	13	902
1652	1452	4	6	5.0	2.75	10.66666667	6.708333333	0.651462995	-0.001560062	-0.001509104	-0.001534583	0.003125	0.000157546	0.001641273	62	902
1653	1453	1	2	1.5	0.0	4.0	2.0	0.715447154	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1654	1454	1	5	3.0	0.0	4.16	2.08	103.2	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1655	1455	5	2	3.5	4.16	0.0	2.08	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1656	1456	2	7	4.5	0.0	7.836734694	3.918367347	46.90909091	0.0	0.37777777799999995	0.18888888899999998	0.0	0.0	0.0	0	15
1657	1457	7	2	4.5	7.836734694	0.0	3.918367347	2.885964912	0.37777777799999995	0.0	0.18888888899999998	0.0	0.0	0.0	15	0
1658	1458	1	2	1.5	0.0	0.0	0.0	94.625	0.0	0.0	0.0	0.0	0.0	0.0	0	0
