	ODPnumbO	ODPnumbD	ODPnumbAvg	VarO	VarD	VarAvg	spd	FrstDrvO	FrstDrvD	FrstDrvAvg	scndDrvO	scndDrvD	scndDrAvg	OTime	Dtime
350	-0.31905487502597496	-0.09409066480086628	-0.16605950707695388	-0.14721989676437114	-0.20293837029724376	-0.23071157993936545	-0.2397806712030865	-0.101983836621093	0.722432461457368	0.4676960207717697	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.08737952995492895	-0.22696591573714264
1947	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.2702532348124718	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
1562	0.09215509048506297	-0.11455310064105469	-0.087708101947438	0.1714250715940772	-0.47902424333134036	-0.1894723792291704	-0.26845115997123997	-0.06219001159379022	0.38453300426229653	0.2437054704300265	0.31252310685999	0.10309946964650372	0.31119483285720567	0.026870770892459067	-0.23136463222140635
893	-0.4012968681281825	-0.11455310064105469	-0.20523520964171185	-0.4794242255256193	-0.36070172631672753	-0.5590787154383193	-0.21121977559686747	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
767	0.9145750215071389	0.21284587280195968	0.4215760313944154	-0.06049681358924043	-0.31590472399556363	-0.24371281094381236	-0.24635413035230533	-0.15784910737562402	0.418758815649478	0.20569513215257718	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.19244900305565185	-0.22696591573714264
1796	-0.23681288192376734	-0.1350155364812431	-0.18564735835933285	1.3907631068829647	-0.5184650823362112	0.6196751041331215	-0.27643250968598887	-1.153361432365783	-0.058389256136685906	-0.8072939029518789	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.2108106585489821	-0.23664309200252281
511	-0.4012968681281825	-0.09409066480086628	-0.18564735835933285	-0.4794242255256193	0.14764686534543225	-0.23351813667548416	-0.11442552951311138	-0.03874307975332886	-0.07487711790837728	-0.08114184531301116	0.1337946882898351	0.24943281646472099	0.2415863029816836	-0.23121249798601565	0.07302654848964231
874	0.009913097382855389	-0.1350155364812431	-0.12688380451219594	-0.06519413665843435	-0.5184650823362112	-0.3766525290556247	-0.27495824993114343	0.2213345358562438	-0.058389256136685906	0.10335997088837282	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.1904088191119485	-0.23664309200252281
97	-0.31905487502597496	-0.1350155364812431	-0.20523520964171185	0.1111612478277108	-0.5184650823362112	-0.2559705903623619	0.08730225513080941	1.150183163033289	-0.058389256136685906	0.7186666424020565	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.22101157826749887	-0.23664309200252281
984	-0.31905487502597496	-0.012240921440112698	-0.087708101947438	-0.3317778571872868	3.8280763577290484	2.2245673313631924	-0.28338043867544865	-0.03874307975332886	-0.5076389777212114	-0.40177750601290924	0.1337946882898351	-0.10382933384369136	0.05512482366510788	-0.23121249798601565	-0.17066234473856717
20	2.9706248490623284	-0.11455310064105469	0.5978666929358262	0.47014949818087387	0.11258834174172379	0.3938332037829413	-0.20987594652033167	-0.03977664454549714	0.6059941351261711	0.4226347642220734	0.13181401541614382	0.10309946964650372	0.16272017221560264	9.29338624319311	-0.22256719925287893
1978	-0.23681288192376734	-0.11455310064105469	-0.16605950707695388	-0.08570057650036061	-0.47902424333134036	-0.36542630221218586	-0.17607424578487638	0.05779478856849362	-0.061918516519279064	-0.007590180796420593	2.226025177914375	0.10309946964650372	1.8833715131629785	-0.13124348474455114	0.4258036105275918
1210	-0.15457088882155978	-0.09409066480086628	-0.12688380451219594	-0.4425126334410362	-0.20293837029724376	-0.43278366332333706	-0.24092426091770994	0.10279575831980237	0.3402407786210283	0.3201823225528066	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.2097905665771304	-0.21904822606546798
1173	0.5856070490983084	-0.11455310064105469	0.029819005746835856	-0.26101243805445473	-0.47902424333134036	-0.4853941465538974	0.03940584708036341	-0.1153843550854277	-0.058389256136685906	-0.11969615997464958	-2.2305874925192946	0.10309946964650372	-1.7782823984789333	-0.18428826728083844	-0.23664309200252281
1676	-0.31905487502597496	-0.0327033572803011	-0.10729595322981697	-0.3317778571872868	-0.16349753129237282	-0.33174762163135124	-0.28112040209859473	-0.03874307975332886	0.3437894137520775	0.22905050961399684	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.21816848276861522
922	-0.31905487502597496	-0.07362822896067789	-0.1464716557945749	-0.4794242255256193	-0.015594385024106774	-0.33806237423710034	-0.2792918317286361	-0.03874307975332886	0.8717474916313138	0.620217574959867	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.22101157826749887	-0.2278456590339954
221	0.7500910353027237	0.21284587280195968	0.3824003288296574	1.5574394513798402	-0.14596826952995942	0.972290889638152	-0.2801211668609788	-0.09002131998893532	-0.05765188890112605	-0.10234834544464991	1.2494761325590993	0.10314443635511286	1.0810403356828093	-0.06391741460234034	4.915133654367134
558	-0.23681288192376734	-0.1350155364812431	-0.18564735835933285	0.40645398450437586	-0.5184650823362112	-0.05389850697839029	-0.2809802321296754	2.3619733714557425	-0.058389256136685906	1.5214051929211334	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.2240718541830539	-0.23664309200252281
666	0.3388810697916857	-0.1350155364812431	-0.048532399382680044	1.0265687315253724	-0.5184650823362112	0.37045286812795003	-0.28378584700323195	-0.24855202292941045	-0.058389256136685906	-0.20791177567610863	-1.704026925110174	0.10309946964650372	-1.3456481033302186	-0.1424644964349196	-0.23664309200252281
1355	-0.31905487502597496	0.04914638608045249	-0.02894454810030107	0.8493930895193735	4.197081629086159	3.269176904271023	-0.24928563163048234	3.5280356486065245	-0.05463152759350527	2.2966358433835192	0.1337946882898351	0.22594616167990547	0.22918967091839887	-0.22611203812675726	1.4524640379547415
1540	-0.4012968681281825	-0.07362822896067789	-0.16605950707695388	-0.4794242255256193	-0.17335774104359056	-0.43909841592908616	-0.21143283261024967	-0.03874307975332886	0.20736410036845693	0.12797223774892016	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.21025079309694056
1582	-0.4012968681281825	0.008221514400075697	-0.087708101947438	-0.4794242255256193	0.5858784098001751	0.04713753471359552	0.21020090915826356	-0.03874307975332886	-0.054471933401556455	-0.06602353002310214	0.1337946882898351	0.09633909887610828	0.16076841497592984	-0.23121249798601565	3.890232713533689
973	1.1613010008137616	-0.11455310064105469	0.16693396472348868	-0.383823202026549	-0.47902424333134036	-0.5694349097117478	-0.25163841849305324	-0.06848563315464536	2.599144308914742	1.8803527886476086	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.20673029066157536	-0.23576334870567006
2167	-0.31905487502597496	-0.07362822896067789	-0.1464716557945749	0.1111612478277108	-0.28182004830698565	-0.1044165278243832	-0.2603694874944051	-0.5791640997422125	-0.0730494882263876	-0.4377843526054136	0.1337946882898351	-4.148169420153387	-2.0795888420874924	-0.20877047460527873	-0.19089644056618024
1706	-0.31905487502597496	-0.07362822896067789	-0.1464716557945749	-0.3317778571872868	-0.4100027750728162	-0.48961643677507904	-0.2760452737749974	-0.03874307975332886	-0.03283604908706067	-0.04999338340850626	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.21904822606546798
2096	-0.4012968681281825	-0.11455310064105469	-0.20523520964171185	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.28213380165343677	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
513	-0.4012968681281825	-0.05316579312048949	-0.1464716557945749	-0.4794242255256193	-0.3039069181497133	-0.5227057404292044	-0.264884149966063	-0.03874307975332886	-0.2841092546207036	-0.23616309417577558	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.21552925287805702
1480	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.28309960109514554	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
1488	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.2704922366678233	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
1932	-0.23681288192376734	-0.1350155364812431	-0.18564735835933285	-0.34818300920847417	-0.5184650823362112	-0.5703049422817581	0.751273803872405	0.37599863218997964	-0.058389256136685906	0.20581568697362285	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.21795130235194382	-0.23664309200252281
739	0.09215509048506297	-0.05316579312048949	-0.02894454810030107	-0.232342547898959	-0.3922543975206243	-0.41020520092048646	-0.27488585965373624	-0.03874307975332886	-0.05796814868303499	-0.0686138962888835	0.1337946882898351	0.08865685936429527	0.15672433072308975	-0.23121249798601565	6.701892290275052
1076	-0.0723288957193522	-0.1350155364812431	-0.1464716557945749	-0.21956661725015406	-0.5184650823362112	-0.48229132375241013	-0.2622187601027451	-0.25401200173589183	-0.058389256136685906	-0.21152868415097914	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.19244900305565185	-0.23664309200252281
792	-0.0723288957193522	-0.1350155364812431	-0.1464716557945749	0.4300774034385091	-0.5184650823362112	-0.03773274030767255	2.123203306766446	0.1588805509296437	-0.058389256136685906	0.0619879415295088	-0.22284290043594127	0.10309946964650372	-0.12867393974969815	-0.16796679573121157	-0.23664309200252281
454	-0.23681288192376734	-0.07362822896067789	-0.12688380451219594	-0.446613921446333	4.332758115262915	2.469195978383064	-0.2829874024161294	0.15941129354905487	0.1187796477571537	0.1936049487207193	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.21591111840824048	-0.21025079309694056
585	-0.4012968681281825	-0.07362822896067789	-0.16605950707695388	-0.4794242255256193	-0.015594385024106774	-0.33806237423710034	-0.2704922366678233	-0.03874307975332886	0.12540142945625948	0.06724564154199779	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.1900166972693275
84	0.09215509048506297	-0.0327033572803011	-0.009356696817922094	-0.4191604017223413	-0.47902424333134036	-0.5936165459971137	-0.2766367676386925	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
1637	-0.15457088882155978	-0.09409066480086628	-0.12688380451219594	0.06502175772198188	-0.41328951164340855	-0.22018699227995633	-0.27520605942344256	0.7662590642954963	-0.058389256136685906	0.46433988418674005	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.2148910264363888	-0.23664309200252281
796	-0.4012968681281825	-0.09409066480086628	-0.18564735835933285	-0.4794242255256193	0.5683491481955251	0.03591130797119265	-0.0954105054909167	-0.03874307975332886	0.1432831317061172	0.08049429287128006	0.1337946882898351	0.11820787401973595	0.1723492016999718	-0.23121249798601565	-0.16714337155115622
2047	-0.31905487502597496	0.33562048784309007	0.2452853698530046	-0.3317778571872868	1.9923277728376139	1.0489028716417195	0.37238599499738056	-0.1346242283172123	-0.35260976804006294	-0.3504310325958672	0.1337946882898351	-0.6880359926548278	-0.2532355193079969	-0.16796679573121157	-0.15658645198892332
387	-0.15457088882155978	0.6016321537655392	0.5391031390886892	0.9232162736885398	-0.05796663756824425	0.5946436526402061	-0.27682608246138807	-0.027596447407547662	-0.057490845024617494	-0.06087628198835787	-0.49541737644489825	0.10327001536366598	-0.35253725122231966	0.28393394779908215	5.740332866815005
1502	-0.31905487502597496	-0.09409066480086628	-0.16605950707695388	-0.3317778571872868	0.4281150537806913	0.04713753471359552	-0.28284156031889374	0.55572004163998	-1.3725542058727902	-0.6488017239224659	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.22101157826749887	-0.2278456590339954
355	-0.0723288957193522	-0.1350155364812431	-0.1464716557945749	0.07572611942651095	-0.5184650823362112	-0.28021924036843854	-0.22945745592323583	-0.04027349533619986	-0.058389256136685906	-0.06993970594216475	0.14083561843883738	0.10309946964650372	0.1701325245025595	4.1215199459050975	-0.23664309200252281
498	0.2566390766894781	-0.11455310064105469	-0.048532399382680044	-0.24610650766948522	-0.47902424333134036	-0.4751938536712908	-0.279904287129492	0.4912470191955641	-0.058389256136685906	0.28216085165481086	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.22305176221120224	-0.23664309200252281
754	-0.15457088882155978	-0.1350155364812431	-0.16605950707695388	-0.29486626510270364	-0.5184650823362112	-0.5338197050153228	-0.2774011538365162	0.35756566833759634	-0.058389256136685906	0.1936049487207193	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.21591111840824048	-0.23664309200252281
2071	1.079059007711554	0.1719210011215829	0.4215760313944154	0.47271080352175293	0.7806175523867254	0.8234104226282183	-0.27095283114026486	-0.03552312418541009	-0.2163056528034433	-0.18379400272947263	0.13224831578047477	-0.23682323997359656	-0.01634247113839069	1.7498061113499446	-0.1627446550668925
919	-0.31905487502597496	-0.1350155364812431	-0.20523520964171185	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.28326368917085665	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.22101157826749887	-0.23664309200252281
1256	0.09215509048506297	1.256430100651568	1.2246779339719533	0.09910848314826066	0.20543709678917854	0.19938866207933437	-0.2747921775638964	-2.185415461901986	-0.05881938325925661	-1.491286665543249	0.1337946882898351	0.10305440050803442	0.16432374893938922	-0.22509194615490558	5.367321708949443
88	-0.15457088882155978	-0.1350155364812431	-0.16605950707695388	0.950899967751977	-0.5184650823362112	0.31867189676080737	2.068490265773663	1.3712015034576663	-0.058389256136685906	0.8650780753272165	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.2189713943237955	-0.23664309200252281
145	0.09215509048506297	-0.1350155364812431	-0.10729595322981697	0.9006173396838736	-0.5184650823362112	0.2842629386330336	-0.1273264460244461	7.392045937663032	-0.058389256136685906	4.85352747497401	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23019240601416396	-0.23664309200252281
2133	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.17711832786597675	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
982	-0.23681288192376734	-0.1350155364812431	-0.18564735835933285	-0.18413148884895425	-0.5184650823362112	-0.4580426737463335	-0.1617616594457399	-0.1873588601016561	-0.058389256136685906	-0.16737496457764797	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.17000697967491493	-0.23664309200252281
554	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.2783370079007679	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
1090	-0.31905487502597496	-0.1350155364812431	-0.20523520964171185	-0.4425126334410362	-0.5184650823362112	-0.6348557467073087	-0.28280500966852806	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
2004	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.2569113305888919	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
193	-0.23681288192376734	-0.1350155364812431	-0.18564735835933285	0.9314188496253102	-0.5184650823362112	0.30534075231476143	0.02269829823525889	-2.1193640046299103	-0.058389256136685906	-1.4472128413261096	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.22101157826749887	-0.23664309200252281
178	0.17439708358727055	-0.09409066480086628	-0.048532399382680044	-0.110308304679788	-0.27305541742577893	-0.2503574769406425	-0.23411388494506236	-0.13233819660536947	-0.058389256136685906	-0.13092706419402125	1.4476993732408747	0.10309946964650372	1.2438812271755444	-0.16796679573121157	-0.23664309200252281
37	-0.15457088882155978	-0.11455310064105469	-0.1464716557945749	-0.40560104135645303	-0.47902424333134036	-0.5843377258613157	-0.13073609940877143	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
466	-0.23681288192376734	-0.11455310064105469	-0.16605950707695388	-0.446613921446333	-0.47902424333134036	-0.612403293020431	-0.10179369365233562	-0.035668977198401744	-0.058389256136685906	-0.06688948802032363	0.2939774942567745	0.10309946964650372	0.29595706941040834	-0.09758044967344574	-0.23664309200252281
229	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.21695161798593626	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
230	-0.31905487502597496	-0.1350155364812431	-0.20523520964171185	-0.4425126334410362	-0.5184650823362112	-0.6348557467073087	-0.2188188090604883	-0.2864360474959268	-0.058389256136685906	-0.23300767554944707	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.2189713943237955	-0.23664309200252281
1274	0.009913097382855389	-0.1350155364812431	-0.12688380451219594	-0.08570057650036061	-0.5184650823362112	-0.3906853126351823	-0.2826708957493336	0.0499676561264663	-0.058389256136685906	-0.01016033940661876	-0.34560776887691896	0.10309946964650372	-0.22954032137360908	-0.1088014613638142	-0.23664309200252281
1916	-0.0723288957193522	-0.07362822896067789	-0.087708101947438	1.3750141608038373	1.8085444189511746	2.099179541477827	0.9195164049252137	-0.4538113406923234	-1.4768274171867417	-1.3948124942698752	-0.22677233168685407	0.10309946964650372	-0.13190217866329548	-0.1577658760126948	-0.22080771265917346
2014	-0.31905487502597496	-0.11455310064105469	-0.18564735835933285	-0.3317778571872868	-0.16349753129237282	-0.33174762163135124	-0.28044109595159306	-0.17084599578363724	-0.5898959691469715	-0.5502324481999482	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.18530835925269012	-0.2234469425497317
1972	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	3.6072945436956934	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
1552	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.21589918041645895	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
895	-0.15457088882155978	-0.0327033572803011	-0.06812025066505902	-0.1564477947855169	4.950664594320586	3.0634843625580284	-0.24925493786069408	0.21012378769050474	0.6806547023904433	0.6434952859519815	0.1337946882898351	4.006950856958569	2.224907403986721	-0.20367001474602034	-0.18737746737876929
1752	-0.15457088882155978	-0.07362822896067789	-0.10729595322981697	-0.29486626510270364	0.2999323270148608	-0.0096952387381465	-0.2629636029664652	0.05747060404987298	-0.15982183513802134	-0.08034204508911082	0.34164623644265757	0.10309946964650372	0.3351230522238094	-0.13940422051936457	-0.20585207661267685
2043	0.009913097382855389	-0.11455310064105469	-0.10729595322981697	-0.4097023293617499	-0.5184650823362112	-0.612403293020431	-0.2639904627364088	0.010795513200727618	-0.058389256136685906	-0.03610954066506834	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.21591111840824048	-0.23664309200252281
403	-0.4012968681281825	-0.11455310064105469	-0.20523520964171185	-0.4794242255256193	0.9014051218391427	0.24920961809756711	-0.25977614743488947	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
143	-0.31905487502597496	-0.11455310064105469	-0.18564735835933285	-0.4425126334410362	-0.47902424333134036	-0.6095967362843122	-0.23188914663706578	0.027308377518746454	-0.058389256136685906	-0.025170756487592486	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.18530835925269012	-0.23664309200252281
465	0.4211230628938933	-0.1350155364812431	-0.02894454810030107	0.44306052221263964	-0.5184650823362112	-0.028848248636674262	-0.28113436135134323	-0.37170410031011086	-0.058389256136685906	-0.2894926625999699	0.2507303904013794	0.10309946964650372	0.2604242745888636	-0.1812279913652834	-0.23664309200252281
659	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	0.010438185373857555	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
111	-0.31905487502597496	-0.1350155364812431	-0.20523520964171185	-0.4425126334410362	-0.5184650823362112	-0.6348557467073087	0.4061257036551912	0.15941129354905487	-0.058389256136685906	0.06233952677712103	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.21591111840824048	-0.23664309200252281
918	-0.0723288957193522	-0.1350155364812431	-0.1464716557945749	-0.3849305497890865	-0.5184650823362112	-0.5954516904474342	-0.2600967588791944	-0.042638538627664875	-0.058389256136685906	-0.07150640668060762	0.13398913640750146	0.10309946964650372	0.16450757095088195	1.4213364964137039	-0.23664309200252281
1690	-0.23681288192376734	-0.07362822896067789	-0.12688380451219594	-0.05289027238416271	0.6253192488050461	0.3642784434701466	-0.26086831104917085	-0.8879761096782739	0.28646265434392365	-0.3759893044213919	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.21693121038009217	-0.19969387353470766
123	0.9145750215071389	-0.1350155364812431	0.08858255959397278	-0.273025842094597	-0.5184650823362112	-0.5188740621630648	-0.059073909776206704	7.958201291441715	-0.058389256136685906	5.228571542451817	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23019240601416396	-0.23664309200252281
1111	-0.31905487502597496	-0.07362822896067789	-0.1464716557945749	-0.3317778571872868	-0.20293837029724376	-0.3570066320543477	-0.26465124985950395	-0.03874307975332886	0.20736410036845693	0.12797223774892016	0.1337946882898351	0.10309946964588915	0.16434753766996443	-0.23121249798601565	-0.20145336012841314
1529	0.7500910353027237	-0.05316579312048949	0.12775826215873073	-0.28518722540872665	-0.3039069181497133	-0.3897872144755829	-0.24382344993227653	-0.1482933460260017	0.18450359668308294	0.038464263418315374	-1.021460731601952	0.10309946964650372	-0.7848363415265479	-0.17816771544972837	-0.2234469425497317
790	-0.23681288192376734	-0.11455310064105469	-0.16605950707695388	-0.08570057650036061	-0.47902424333134036	-0.36542630221218586	-0.2459582143131082	0.04227097415795534	-0.058389256136685906	-0.015258931943251754	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.18428826728083844	-0.23664309200252281
1305	-0.31905487502597496	-0.1350155364812431	-0.20523520964171185	0.1111612478277108	-0.5184650823362112	-0.2559705903623619	-0.2740554809385279	-0.43505182784425406	-0.058389256136685906	-0.33145674299163647	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.2006097388304653	-0.23664309200252281
1078	-0.4012968681281825	-0.012240921440112698	-0.10729595322981697	-0.4794242255256193	0.2864499995809792	-0.14462474863175193	-0.27172707960993614	-0.03874307975332886	0.04196031814238585	0.0054236596621053115	0.1337946882898351	-4.064782295297762	-2.035574824047458	-0.23121249798601565	-0.18033952100394735
29	-0.0723288957193522	-0.07362822896067789	-0.087708101947438	-0.4794242255256193	-0.28182004830698565	-0.5085606945923264	1.6444641980795924	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
902	-0.4012968681281825	0.04914638608045249	-0.048532399382680044	-0.4794242255256193	1.862183959997799	0.8645191120017606	-0.2435967811213127	-0.03874307975332886	-0.38182327978114083	-0.3085599570382133	0.1337946882898351	2.882322207359223	1.6312974701089475	-0.23121249798601565	-0.16714337155115622
2188	0.6678490422005161	0.06960882192064088	0.22569751857062562	-0.19543095581437586	2.5872565211729297	1.5232154827221185	-0.2704922366678233	-0.03167596395352947	0.18300218854757083	0.11460390385732981	0.14083561843883738	1.0413467457032495	0.665361999135374	0.4512290311827575	-0.18209900759765282
1176	-0.15457088882155978	-0.1350155364812431	-0.16605950707695388	0.8032535994136446	-0.5184650823362112	0.21763585506882155	-0.2519288834757973	-0.6332062011466378	-0.058389256136685906	-0.46272216690421614	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.2006097388304653	-0.23664309200252281
1054	-0.31905487502597496	-0.1350155364812431	-0.20523520964171185	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.28099214599009936	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
2150	1.90147893873363	0.39700779536365527	0.8329209083243738	2.1631122028404874	3.9495489751141424	4.009642616484105	-0.2689593281851291	-0.06130186882885059	-0.09754422091732136	-0.11287987536483765	0.2125494660989907	0.13131889611989683	0.24393814342284056	0.15744254328947396	0.6052712430855511
702	0.9968170146093465	-0.11455310064105469	0.12775826215873073	1.7229674356442128	-0.5184650823362112	0.8470061979400897	-0.21263992282737978	0.18037215980964016	-0.058389256136685906	0.07622484625657058	0.7876556018083445	0.10309946964650372	0.7015743947464668	-0.12920330080084777	-0.23664309200252281
1832	-0.4012968681281825	-0.1350155364812431	-0.22482306092409082	-0.4794242255256193	-0.5184650823362112	-0.6601147571303051	-0.2809370403009679	-0.03874307975332886	-0.058389256136685906	-0.06892589713545857	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.23664309200252281
33	0.4211230628938933	-0.0327033572803011	0.06899470831159381	0.8042450263212404	0.09505908013707377	0.6112322394848185	-0.23302569772413945	0.10276029413613783	0.2878461729617233	0.28133937491524114	-2.019824486848317	0.10309946964650372	-1.6051144945111322	-0.14042431249121626	-0.2093710498000878
1737	-0.15457088882155978	-0.09409066480086628	-0.12688380451219594	2.658061101663947	-0.48340655877194366	1.5093535823091986	0.40794947164268974	0.42962180354349666	-0.058389256136685906	0.24133783139646367	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.2006097388304653	-0.23664309200252281
2139	-0.23681288192376734	-0.09409066480086628	-0.1464716557945749	-0.3809933132877605	-0.48340655877194366	-0.5703049422817581	-0.2085906209495556	-0.2733995752748178	-0.035467456439634074	-0.20738890480299776	0.1337946882898351	0.18076281391652688	0.20532903317366752	-0.21183075052083375	-0.13019415308334106
484	-0.4012968681281825	-0.11455310064105469	-0.20523520964171185	-0.4794242255256193	-0.36070172631672753	-0.5590787154383193	1.010134879069511	-0.03874307975332886	-0.1516360484290454	-0.13801296141993039	0.1337946882898351	0.10309946964650372	0.16434753767028829	-0.23121249798601565	-0.18649772408191653
1816	0.17439708358727055	0.008221514400075697	0.04940685702921483	2.621149509579364	4.566938096854336	4.718475774816501	-0.28262158995714737	0.05362996359227625	-0.2738717656296671	-0.16738646539770655	0.7838258622319711	-0.6545076265294711	0.2985419312837811	-0.018013275869014796	-0.13811184275501573
